timestamp	sai2::optitrack::rigid_body_pos::1	sai2::optitrack::rigid_body_pos::2	sai2::optitrack::rigid_body_pos::3	sai2::optitrack::rigid_body_pos::4	sai2::optitrack::rigid_body_pos::5	sai2::optitrack::rigid_body_pos::6	sai2::optitrack::rigid_body_ori::1	sai2::optitrack::rigid_body_ori::2	sai2::optitrack::rigid_body_ori::3	sai2::optitrack::rigid_body_ori::4	sai2::optitrack::rigid_body_ori::5	sai2::optitrack::rigid_body_ori::6
2024-07-09 15:48:37.093032	[-0.16132836043834686, 1.6042969226837158, 0.47239452600479126]	[-0.39627671241760254, 0.12159346789121628, 0.5338848233222961]	[-0.40155452489852905, 1.2191756963729858, 0.2865932285785675]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.015496768988668919, 0.13095103204250336, 0.6496300101280212]	[0.1728224754333496, 1.2125153541564941, 0.533168613910675]	[-0.05999460816383362, 0.7937121987342834, 0.006946029607206583, 0.6052879095077515]	[-0.18567830324172974, 0.009800097905099392, -0.07424161583185196, 0.9797528982162476]	[-0.6142785549163818, 0.5104888081550598, -0.38063502311706543, -0.46602582931518555]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.06641905009746552, -0.5400332808494568, 0.08411204814910889, -0.8347921371459961]	[0.09206211566925049, -0.04206526279449463, 0.9172746539115906, 0.3851782977581024]
2024-07-09 15:48:37.104311	[-0.1615278720855713, 1.6042784452438354, 0.4729173183441162]	[-0.3963393270969391, 0.121665358543396, 0.5339708924293518]	[-0.40151268243789673, 1.2194112539291382, 0.2871864438056946]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.015535672195255756, 0.130952849984169, 0.6497498750686646]	[0.17245379090309143, 1.2123849391937256, 0.5337395071983337]	[-0.060598306357860565, 0.7936750650405884, 0.005669914651662111, 0.6052896976470947]	[-0.1856275200843811, 0.008853243663907051, -0.07400105893611908, 0.9797897338867188]	[-0.6146815419197083, 0.510921835899353, -0.38006454706192017, -0.46548527479171753]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.06590007990598679, -0.5399273633956909, 0.08345754444599152, -0.8349673748016357]	[0.09239482134580612, -0.04523922875523567, 0.9167051315307617, 0.38609349727630615]
2024-07-09 15:48:37.115503	[-0.16197440028190613, 1.6043044328689575, 0.47414645552635193]	[-0.39634764194488525, 0.12157458811998367, 0.5340529680252075]	[-0.4012497365474701, 1.2196317911148071, 0.28821173310279846]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.015573827549815178, 0.1309318095445633, 0.6500706672668457]	[0.17176005244255066, 1.2119146585464478, 0.5347000360488892]	[-0.061508215963840485, 0.7933609485626221, 0.00384668936021626, 0.6056240200996399]	[-0.18398670852184296, 0.008888979442417622, -0.07593457400798798, 0.979951024055481]	[-0.6150649189949036, 0.5112123489379883, -0.3808916211128235, -0.4639814794063568]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.06517647206783295, -0.5397740602493286, 0.08254966884851456, -0.8352134823799133]	[0.09308813512325287, -0.04647805169224739, 0.9167466163635254, 0.38568127155303955]
2024-07-09 15:48:37.126726	[-0.1622391790151596, 1.6043095588684082, 0.474685937166214]	[-0.39640921354293823, 0.12161125987768173, 0.5341240167617798]	[-0.40100112557411194, 1.2197688817977905, 0.28868791460990906]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.015601884573698044, 0.13090603053569794, 0.650270402431488]	[0.1714317500591278, 1.2115496397018433, 0.5353110432624817]	[-0.0619889572262764, 0.7933847308158875, 0.0034461133182048798, 0.605546236038208]	[-0.18370498716831207, 0.00860449019819498, -0.07640733569860458, 0.9799695611000061]	[-0.6147198677062988, 0.5109407305717468, -0.38236141204833984, -0.46352869272232056]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.06484420597553253, -0.5396489500999451, 0.08231078833341599, -0.8353437781333923]	[0.09240304678678513, -0.04498931020498276, 0.9165971875190735, 0.3863770067691803]
2024-07-09 15:48:37.138069	[-0.16288375854492188, 1.6043922901153564, 0.4758864939212799]	[-0.3964710831642151, 0.12159477174282074, 0.5342392921447754]	[-0.4007132351398468, 1.219738483428955, 0.28941667079925537]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.015672734007239342, 0.13089753687381744, 0.6506944298744202]	[0.17087417840957642, 1.2106415033340454, 0.5361314415931702]	[-0.06336680799722672, 0.7934158444404602, 0.0004230863123666495, 0.6053725481033325]	[-0.18289130926132202, 0.0081620579585433, -0.07554825395345688, 0.9801921844482422]	[-0.6144402027130127, 0.51090407371521, -0.38488513231277466, -0.46184808015823364]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.06379486620426178, -0.5400535464286804, 0.0803341418504715, -0.8353555798530579]	[0.09194114804267883, -0.04538891091942787, 0.9156625270843506, 0.3886500597000122]
2024-07-09 15:48:37.149312	[-0.163233682513237, 1.6044493913650513, 0.4765566289424896]	[-0.3965212404727936, 0.12160268425941467, 0.5343139171600342]	[-0.4005434811115265, 1.2196890115737915, 0.2896886467933655]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.015664905309677124, 0.13092724978923798, 0.6509186625480652]	[0.1705794483423233, 1.2101539373397827, 0.5364956259727478]	[-0.06441888958215714, 0.7932327389717102, -0.0016807632055133581, 0.605499267578125]	[-0.18243034183979034, 0.008166966028511524, -0.07540004700422287, 0.9802893996238708]	[-0.6140804886817932, 0.5108317732810974, -0.3863789439201355, -0.4611588418483734]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.06309915333986282, -0.5398612022399902, 0.07908420264720917, -0.8356519341468811]	[0.09273480623960495, -0.04640919715166092, 0.9147382378578186, 0.39051303267478943]
2024-07-09 15:48:37.160480	[-0.1635950803756714, 1.6045347452163696, 0.47720807790756226]	[-0.39655616879463196, 0.12160196155309677, 0.5343872904777527]	[-0.40045246481895447, 1.219559907913208, 0.2899237275123596]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.015644852072000504, 0.13103315234184265, 0.6511338353157043]	[0.17020051181316376, 1.2097069025039673, 0.5368322134017944]	[-0.06474559009075165, 0.793501079082489, -0.002241130219772458, 0.6051108837127686]	[-0.18199124932289124, 0.008198251016438007, -0.07496216893196106, 0.9804043173789978]	[-0.6138260364532471, 0.5106547474861145, -0.3876087963581085, -0.46066129207611084]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.061735864728689194, -0.5397464036941528, 0.07628864049911499, -0.8360876441001892]	[0.09469574689865112, -0.04393260180950165, 0.9142908453941345, 0.3913758099079132]
2024-07-09 15:48:37.171727	[-0.16446033120155334, 1.6046804189682007, 0.4784170389175415]	[-0.39669039845466614, 0.12163731455802917, 0.5346430540084839]	[-0.39984774589538574, 1.2189327478408813, 0.2894901633262634]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.01567397639155388, 0.13117189705371857, 0.6515795588493347]	[0.16943588852882385, 1.2085964679718018, 0.5373433828353882]	[-0.06585995852947235, 0.7938801646232605, -0.004418523516505957, 0.6044809222221375]	[-0.18135753273963928, 0.008271699771285057, -0.07408221811056137, 0.9805880188941956]	[-0.6100653409957886, 0.5113768577575684, -0.3988449275493622, -0.45523273944854736]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.05994783714413643, -0.5398191809654236, 0.07282494753599167, -0.8364796042442322]	[0.09651698172092438, -0.04694455489516258, 0.9122815728187561, 0.39525070786476135]
2024-07-09 15:48:37.183018	[-0.16493357717990875, 1.6047701835632324, 0.47910788655281067]	[-0.39675381779670715, 0.1216692253947258, 0.5347709059715271]	[-0.3996780514717102, 1.218835473060608, 0.2896142899990082]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.015715274959802628, 0.13117989897727966, 0.6518431305885315]	[0.16902582347393036, 1.2080332040786743, 0.5377528071403503]	[-0.06644940376281738, 0.7941049337387085, -0.005642569623887539, 0.6041109561920166]	[-0.18108110129833221, 0.008481461554765701, -0.07335153222084045, 0.9806922674179077]	[-0.6083996891975403, 0.5116347670555115, -0.40093639492988586, -0.4553348422050476]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.05967532843351364, -0.5396660566329956, 0.0723002478480339, -0.8366433382034302]	[0.09635987877845764, -0.04575800150632858, 0.9114494323730469, 0.39734238386154175]
2024-07-09 15:48:37.194277	[-0.16537584364414215, 1.6048696041107178, 0.47982364892959595]	[-0.3967803418636322, 0.12163452059030533, 0.5348614454269409]	[-0.39957237243652344, 1.2187891006469727, 0.28983184695243835]	[0.383564293384552, 1.0439038276672363, -3.6579318046569824]	[-0.015762535855174065, 0.1312124878168106, 0.6520805358886719]	[0.16861814260482788, 1.2074309587478638, 0.5382570028305054]	[-0.06659021228551865, 0.794414222240448, -0.005516343284398317, 0.6036897897720337]	[-0.18020163476467133, 0.008930088952183723, -0.07202140241861343, 0.9809488654136658]	[-0.607011616230011, 0.5116376876831055, -0.4025721251964569, -0.4557405710220337]	[-0.05377720296382904, -0.5806141495704651, -0.03714488074183464, -0.8115513920783997]	[0.059015486389398575, -0.5396983623504639, 0.07139419764280319, -0.8367471098899841]	[0.09621484577655792, -0.04380514472723007, 0.9106814861297607, 0.39935341477394104]
